pid_num,vm,task_num,task,setup,duration,cutting
18092,v13,0,t13,1521536865.196,3.849,1521536869.045
12980,v12,0,t17,1521536865.121,5.052,1521536870.174
19524,v32,0,t14,1521536865.711,4.494,1521536870.205
14800,v23,0,t16,1521536865.418,4.9,1521536870.318
8020,v11,0,t18,1521536865.096,5.767,1521536870.864
15248,v22,0,t12,1521536865.411,5.637,1521536871.048
17028,v21,0,t11,1521536865.301,5.962,1521536871.263
18840,v31,0,t15,1521536865.433,6.582,1521536872.015
18092,v11,1,t116,1521536869.045,6.018,1521536875.063
19524,v13,1,t115,1521536870.207,5.012,1521536875.219
15248,v23,1,t114,1521536871.048,4.894,1521536875.943
12980,v12,1,t113,1521536870.177,5.89,1521536876.067
17028,v31,1,t111,1521536871.265,5.409,1521536876.674
18840,v32,1,t112,1521536872.015,5.722,1521536877.738
14800,v21,1,t110,1521536870.318,7.421,1521536877.74
8020,v22,1,t19,1521536870.865,7.154,1521536878.02
15248,v13,2,t123,1521536875.943,3.971,1521536879.914
19524,v12,2,t122,1521536875.219,5.063,1521536880.283
18092,v11,2,t124,1521536875.063,5.704,1521536880.768
17028,v22,2,t118,1521536876.675,5.017,1521536881.693
18840,v23,2,t119,1521536877.739,4.273,1521536882.012
12980,v21,2,t121,1521536876.067,6.129,1521536882.197
14800,v31,2,t120,1521536877.741,5.384,1521536883.125
8020,v32,2,t117,1521536878.02,5.37,1521536883.39
18092,v13,3,t125,1521536880.768,4.349,1521536885.117
15248,v11,3,t132,1521536879.914,5.731,1521536885.645
19524,v12,3,t126,1521536880.283,5.708,1521536885.991
12980,v23,3,t129,1521536882.197,4.264,1521536886.461
18840,v22,3,t127,1521536882.013,5.244,1521536887.257
17028,v21,3,t131,1521536881.693,6.306,1521536887.999
8020,v32,3,t128,1521536883.392,4.771,1521536888.164
14800,v31,3,t130,1521536883.127,5.832,1521536888.959
19524,v13,4,t134,1521536885.992,4.297,1521536890.289
18092,v11,4,t140,1521536885.117,5.753,1521536890.87
15248,v12,4,t133,1521536885.645,5.593,1521536891.239
18840,v22,4,t136,1521536887.257,6.049,1521536893.307
