pid_num,vm,task_num,task,setup,duration,cutting
24344,v13,0,t17,1521540605.373,4.203,1521540609.578
22600,v12,0,t11,1521540605.222,4.658,1521540609.88
16888,v23,0,t15,1521540605.582,4.578,1521540610.16
24136,v32,0,t13,1521540605.627,4.944,1521540610.572
24368,v22,0,t18,1521540605.426,5.437,1521540610.863
9968,v31,0,t12,1521540605.597,5.656,1521540611.254
13916,v11,0,t14,1521540605.015,6.438,1521540611.453
6732,v21,0,t16,1521540605.396,6.241,1521540611.638
16888,v13,1,t113,1521540610.16,5.352,1521540615.512
9968,v23,1,t112,1521540611.254,4.621,1521540615.875
24344,v11,1,t116,1521540609.578,6.583,1521540616.162
22600,v12,1,t111,1521540609.881,6.281,1521540616.163
6732,v32,1,t110,1521540611.638,5.092,1521540616.73
13916,v31,1,t19,1521540611.453,6.38,1521540617.834
24368,v22,1,t115,1521540610.863,7.003,1521540617.867
24136,v21,1,t114,1521540610.572,7.592,1521540618.165
24344,v13,2,t121,1521540616.162,4.099,1521540620.261
9968,v12,2,t118,1521540615.875,4.682,1521540620.558
16888,v11,2,t120,1521540615.512,6.377,1521540621.89
13916,v23,2,t119,1521540617.834,4.122,1521540621.956
6732,v22,2,t123,1521540616.73,5.622,1521540622.352
24136,v32,2,t122,1521540618.165,4.542,1521540622.708
22600,v21,2,t124,1521540616.163,6.595,1521540622.758
24368,v31,2,t117,1521540617.867,6.273,1521540624.14
9968,v12,3,t126,1521540620.558,4.984,1521540625.543
16888,v13,3,t129,1521540621.89,3.849,1521540625.74
24344,v11,3,t130,1521540620.261,5.734,1521540625.996
24136,v23,3,t127,1521540622.708,4.867,1521540627.575
6732,v22,3,t125,1521540622.352,5.397,1521540627.75
22600,v31,3,t128,1521540622.76,5.552,1521540628.313
13916,v21,3,t132,1521540621.956,6.66,1521540628.617
24368,v32,3,t131,1521540624.14,5.112,1521540629.253
16888,v12,4,t133,1521540625.74,5.723,1521540631.463
24344,v13,4,t137,1521540625.996,5.722,1521540631.719
9968,v11,4,t134,1521540625.543,6.961,1521540632.504
22600,v23,4,t136,1521540628.313,4.385,1521540632.699
24368,v32,4,t140,1521540629.253,5.701,1521540634.954
6732,v22,4,t139,1521540627.75,7.23,1521540634.98
24136,v21,4,t138,1521540627.575,7.795,1521540635.371
