pid_num,vm,task_num,task,setup,duration,cutting
22384,v13,0,t15,1521579866.952,4.72,1521579871.673
23308,v12,0,t12,1521579867.013,4.722,1521579871.735
22040,v23,0,t14,1521579867.293,4.586,1521579871.879
28180,v32,0,t13,1521579867.459,5.299,1521579872.759
25872,v22,0,t17,1521579866.271,6.548,1521579872.819
28388,v31,0,t16,1521579867.044,5.802,1521579872.846
25984,v11,0,t11,1521579867.45,5.835,1521579873.286
17528,v21,0,t18,1521579867.686,6.787,1521579874.473
22040,v13,1,t111,1521579871.879,5.404,1521579877.284
22384,v11,1,t110,1521579871.673,6.178,1521579877.852
25872,v22,1,t112,1521579872.819,5.182,1521579878.002
23308,v12,1,t115,1521579871.735,6.38,1521579878.115
28388,v23,1,t114,1521579872.847,5.505,1521579878.353
25984,v31,1,t19,1521579873.286,5.821,1521579879.107
17528,v32,1,t116,1521579874.473,4.752,1521579879.226
28180,v21,1,t113,1521579872.759,6.654,1521579879.414
25872,v13,2,t122,1521579878.002,4.203,1521579882.206
22384,v12,2,t124,1521579877.852,4.884,1521579882.736
22040,v11,2,t119,1521579877.284,5.769,1521579883.053
28388,v22,2,t123,1521579878.353,5.204,1521579883.558
25984,v23,2,t117,1521579879.107,4.502,1521579883.61
28180,v32,2,t121,1521579879.415,4.613,1521579884.029
17528,v31,2,t120,1521579879.226,5.484,1521579884.71
23308,v21,2,t118,1521579878.115,7.195,1521579885.311
25984,v13,3,t130,1521579883.61,4.016,1521579887.63
25872,v23,3,t131,1521579882.206,5.837,1521579888.044
22040,v12,3,t127,1521579883.053,6.362,1521579889.415
28388,v32,3,t129,1521579883.558,6.018,1521579889.576
28180,v11,3,t128,1521579884.03,5.879,1521579889.909
23308,v22,3,t132,1521579885.312,5.188,1521579890.5
22384,v21,3,t125,1521579882.736,8.038,1521579890.775
17528,v31,3,t126,1521579884.71,7.921,1521579892.631
25872,v12,4,t138,1521579888.044,5.774,1521579893.818
22040,v13,4,t133,1521579889.415,4.697,1521579894.113
23308,v23,4,t134,1521579890.5,4.912,1521579895.413
25984,v11,4,t139,1521579887.632,8.226,1521579895.86
28388,v21,4,t136,1521579889.577,7.009,1521579896.587
28180,v22,4,t140,1521579889.909,6.83,1521579896.739
22384,v31,4,t137,1521579890.775,7.068,1521579897.843
17528,v32,4,t135,1521579892.631,5.298,1521579897.93
22040,v12,5,t148,1521579894.113,4.967,1521579899.08
23308,v13,5,t147,1521579895.413,4.305,1521579899.718
25872,v11,5,t146,1521579893.818,6.112,1521579899.93
28180,v23,5,t142,1521579896.739,4.158,1521579900.899
25984,v21,5,t144,1521579895.861,5.984,1521579901.845
17528,v32,5,t143,1521579897.931,4.527,1521579902.459
28388,v22,5,t141,1521579896.587,6.179,1521579902.767
22384,v31,5,t145,1521579897.844,6.096,1521579903.941
23308,v32,6,t153,1521579899.719,5.498,1521579905.217
22040,v21,6,t149,1521579899.08,7.379,1521579906.46
25872,v22,6,t154,1521579899.93,6.9,1521579906.831
28388,v23,6,t155,1521579902.767,4.372,1521579907.14
25984,v13,6,t150,1521579901.845,5.593,1521579907.438
17528,v31,6,t151,1521579902.46,5.757,1521579908.217
28180,v11,6,t156,1521579900.899,7.353,1521579908.253
22384,v12,6,t152,1521579903.941,6.1,1521579910.041
23308,v11,7,t160,1521579905.217,5.755,1521579910.973
25872,v13,7,t159,1521579906.831,4.76,1521579911.592
22040,v12,7,t158,1521579906.461,6.813,1521579913.274
17528,v23,7,t21,1521579908.217,5.306,1521579913.524
28180,v31,7,t163,1521579908.253,5.982,1521579914.235
25984,v22,7,t161,1521579907.438,6.863,1521579914.301
28388,v21,7,t162,1521579907.141,7.515,1521579914.656
22384,v32,7,t157,1521579910.042,6.302,1521579916.345
25872,v12,8,t25,1521579911.592,4.756,1521579916.349
23308,v11,8,t24,1521579910.973,5.835,1521579916.808
22040,v13,8,t22,1521579913.275,3.895,1521579917.171
25984,v23,8,t26,1521579914.301,4.303,1521579918.605
28180,v22,8,t29,1521579914.236,5.307,1521579919.543
28388,v31,8,t28,1521579914.657,5.519,1521579920.176
17528,v21,8,t27,1521579913.526,7.033,1521579920.559
23308,v23,9,t215,1521579916.808,4.219,1521579921.029
22384,v32,8,t23,1521579916.345,4.81,1521579921.155
25872,v31,9,t210,1521579916.349,6.062,1521579922.412
22040,v32,9,t211,1521579917.171,5.4,1521579922.571
25984,v13,9,t212,1521579918.605,4.67,1521579923.275
28180,v12,9,t214,1521579919.544,4.937,1521579924.481
23308,v22,9,t213,1521579921.029,5.97,1521579926.999
28388,v11,9,t217,1521579920.176,7.17,1521579927.347
22040,v13,10,t220,1521579922.571,4.886,1521579927.457
25872,v12,10,t221,1521579922.412,5.079,1521579927.491
17528,v21,9,t216,1521579920.559,8.32,1521579928.879
22384,v11,10,t224,1521579921.157,7.877,1521579929.035
25984,v21,10,t219,1521579923.275,6.295,1521579929.571
23308,v23,10,t218,1521579926.999,4.207,1521579931.206
28180,v22,10,t222,1521579924.481,7.168,1521579931.649
28388,v31,10,t223,1521579927.347,5.724,1521579933.071
22040,v32,10,t225,1521579927.458,5.691,1521579933.149
22384,v13,11,t227,1521579929.035,4.4,1521579933.435
17528,v12,11,t231,1521579928.879,4.932,1521579933.812
25872,v11,11,t228,1521579927.491,6.373,1521579933.864
23308,v22,11,t226,1521579931.206,5.171,1521579936.378
28180,v23,11,t233,1521579931.649,4.736,1521579936.386
25984,v21,11,t230,1521579929.572,7.469,1521579937.042
22040,v32,11,t232,1521579933.15,4.656,1521579937.806
22384,v32,12,t236,1521579933.436,4.679,1521579938.116
17528,v13,12,t239,1521579933.812,4.63,1521579938.442
28388,v31,11,t229,1521579933.071,5.765,1521579938.837
25872,v12,12,t241,1521579933.864,6.429,1521579940.294
28180,v23,12,t238,1521579936.387,5.261,1521579941.648
22040,v22,12,t237,1521579937.806,5.418,1521579943.225
23308,v31,12,t234,1521579936.378,7.284,1521579943.663
28388,v12,13,t242,1521579938.837,5.181,1521579944.019
25984,v11,12,t240,1521579937.042,8.284,1521579945.327
25872,v13,13,t247,1521579940.294,5.152,1521579945.447
22384,v21,12,t235,1521579938.116,7.835,1521579945.952
17528,v11,13,t243,1521579938.442,7.762,1521579946.205
22040,v22,13,t249,1521579943.225,5.304,1521579948.529
28180,v21,13,t248,1521579941.649,7.273,1521579948.922
23308,v23,13,t246,1521579943.663,5.325,1521579948.988
22384,v12,14,t250,1521579945.952,4.765,1521579950.717
17528,v13,14,t257,1521579946.205,4.642,1521579950.847
25984,v32,13,t245,1521579945.327,5.899,1521579951.227
28388,v31,13,t244,1521579944.02,7.299,1521579951.319
25872,v11,14,t253,1521579945.447,6.624,1521579952.071
23308,v23,14,t251,1521579948.988,4.233,1521579953.222
