pid_num,vm,task_num,task,setup,duration,cutting
19988,v13,0,t15,1521542687.954,3.851,1521542691.806
24168,v12,0,t18,1521542687.567,4.858,1521542692.425
23800,v23,0,t13,1521542688.105,4.348,1521542692.453
21936,v32,0,t17,1521542688.334,4.532,1521542692.867
16004,v22,0,t16,1521542688.017,5.099,1521542693.117
19684,v31,0,t14,1521542688.194,5.529,1521542693.724
19648,v11,0,t12,1521542687.065,6.713,1521542693.779
23540,v21,0,t11,1521542687.982,6.46,1521542694.443
23800,v13,1,t112,1521542692.454,4.233,1521542696.687
24168,v12,1,t116,1521542692.425,5.131,1521542697.557
19988,v11,1,t114,1521542691.806,6.758,1521542698.565
19684,v23,1,t113,1521542693.727,5.333,1521542699.061
23540,v32,1,t110,1521542694.445,5.05,1521542699.495
16004,v22,1,t19,1521542693.117,6.805,1521542699.923
19648,v31,1,t111,1521542693.78,6.439,1521542700.22
21936,v21,1,t115,1521542692.867,7.786,1521542700.653
24168,v12,2,t124,1521542697.559,4.709,1521542702.269
19988,v13,2,t123,1521542698.567,4.176,1521542702.744
23800,v11,2,t122,1521542696.687,7.051,1521542703.738
16004,v23,2,t117,1521542699.925,4.57,1521542704.495
23540,v22,2,t118,1521542699.496,5.243,1521542704.74
19684,v21,2,t120,1521542699.061,6.42,1521542705.482
19648,v31,2,t119,1521542700.22,5.502,1521542705.723
21936,v32,2,t121,1521542700.653,5.214,1521542705.868
19988,v12,3,t128,1521542702.744,4.729,1521542707.473
23800,v13,3,t127,1521542703.738,3.852,1521542707.591
24168,v11,3,t129,1521542702.27,6.464,1521542708.735
19684,v23,3,t126,1521542705.482,4.326,1521542709.808
23540,v22,3,t131,1521542704.74,5.511,1521542710.252
16004,v21,3,t132,1521542704.495,6.205,1521542710.7
21936,v32,3,t125,1521542705.868,5.0,1521542710.868
19648,v31,3,t130,1521542705.723,5.407,1521542711.131
23800,v12,4,t134,1521542707.592,6.043,1521542713.635
24168,v13,4,t133,1521542708.735,5.726,1521542714.461
19988,v11,4,t135,1521542707.474,7.771,1521542715.246
23540,v22,4,t140,1521542710.255,5.715,1521542715.97
16004,v23,4,t136,1521542710.7,5.943,1521542716.643
21936,v31,4,t137,1521542710.868,6.457,1521542717.326
19684,v21,4,t139,1521542709.808,7.66,1521542717.468
19648,v32,4,t138,1521542711.131,6.527,1521542717.658
24168,v12,5,t146,1521542714.461,4.656,1521542719.117
19988,v13,5,t147,1521542715.246,4.257,1521542719.503
23800,v11,5,t148,1521542713.635,5.954,1521542719.59
16004,v22,5,t141,1521542716.643,5.199,1521542721.843
21936,v23,5,t142,1521542717.327,4.928,1521542722.255
19648,v32,5,t144,1521542717.658,5.021,1521542722.68
23540,v21,5,t145,1521542715.973,6.767,1521542722.741
19684,v31,5,t143,1521542717.468,5.953,1521542723.421
23800,v13,6,t155,1521542719.59,4.771,1521542724.361
19988,v12,6,t152,1521542719.505,4.983,1521542724.489
24168,v11,6,t156,1521542719.117,5.986,1521542725.103
19648,v23,6,t153,1521542722.681,4.549,1521542727.23
21936,v22,6,t149,1521542722.255,5.022,1521542727.278
16004,v21,6,t151,1521542721.843,5.975,1521542727.818
19684,v32,6,t154,1521542723.421,4.686,1521542728.108
23540,v31,6,t150,1521542722.741,5.538,1521542728.28
19988,v12,7,t163,1521542724.489,5.911,1521542730.401
24168,v13,7,t157,1521542725.104,5.449,1521542730.554
23800,v11,7,t159,1521542724.361,8.186,1521542732.548
16004,v23,7,t164,1521542727.818,5.191,1521542733.01
21936,v22,7,t158,1521542727.278,6.362,1521542733.641
23540,v32,7,t162,1521542728.28,5.487,1521542733.768
19684,v31,7,t161,1521542728.109,5.797,1521542733.906
19648,v21,7,t160,1521542727.23,7.651,1521542734.881
24168,v12,8,t168,1521542730.554,5.73,1521542736.284
23800,v13,8,t172,1521542732.548,4.237,1521542736.785
19988,v11,8,t169,1521542730.401,7.124,1521542737.525
23540,v23,8,t165,1521542733.77,4.107,1521542737.878
21936,v22,8,t166,1521542733.642,5.131,1521542738.773
19648,v32,8,t171,1521542734.882,4.692,1521542739.575
16004,v21,8,t167,1521542733.011,6.788,1521542739.8
19684,v31,8,t170,1521542733.906,5.93,1521542739.836
19988,v13,9,t27,1521542737.525,3.993,1521542741.519
23800,v12,9,t23,1521542736.785,4.75,1521542741.535
24168,v11,9,t26,1521542736.285,6.744,1521542743.031
19648,v23,9,t173,1521542739.576,4.136,1521542743.713
19684,v32,9,t25,1521542739.836,4.471,1521542744.307
21936,v22,9,t22,1521542738.774,5.779,1521542744.553
23540,v21,9,t21,1521542737.878,6.991,1521542744.87
16004,v31,9,t24,1521542739.802,5.459,1521542745.262
23800,v12,10,t210,1521542741.535,5.787,1521542747.322
24168,v13,10,t29,1521542743.031,5.041,1521542748.073
19988,v11,10,t215,1521542741.519,6.774,1521542748.294
21936,v23,10,t28,1521542744.554,5.024,1521542749.579
16004,v32,10,t214,1521542745.263,4.923,1521542750.186
19684,v22,10,t213,1521542744.307,6.132,1521542750.441
19648,v21,10,t212,1521542743.714,8.257,1521542751.972
23540,v31,10,t211,1521542744.87,7.329,1521542752.199
19988,v13,11,t216,1521542748.294,4.108,1521542752.403
24168,v12,11,t223,1521542748.074,5.448,1521542753.523
23800,v11,11,t222,1521542747.322,6.362,1521542753.685
19684,v23,11,t220,1521542750.441,4.795,1521542755.237
16004,v22,11,t217,1521542750.186,5.092,1521542755.279
21936,v21,11,t221,1521542749.581,6.219,1521542755.803
23540,v32,11,t219,1521542752.2,4.549,1521542756.749
23800,v13,12,t228,1521542753.685,4.379,1521542758.064
19648,v31,11,t218,1521542751.972,6.092,1521542758.064
24168,v12,12,t231,1521542753.523,4.718,1521542758.241
19988,v11,12,t227,1521542752.403,5.969,1521542758.372
21936,v23,12,t224,1521542755.804,4.344,1521542760.148
16004,v22,12,t229,1521542755.279,5.141,1521542760.421
19684,v21,12,t226,1521542755.237,6.334,1521542761.571
23540,v31,12,t230,1521542756.749,5.431,1521542762.182
23800,v32,12,t225,1521542758.064,4.551,1521542762.615
24168,v12,13,t235,1521542758.241,5.404,1521542763.647
19988,v13,13,t237,1521542758.373,5.642,1521542764.015
19648,v11,13,t232,1521542758.064,7.893,1521542765.957
16004,v22,13,t233,1521542760.421,7.014,1521542767.436
19684,v23,13,t239,1521542761.571,6.068,1521542767.64
23800,v32,13,t234,1521542762.615,5.787,1521542768.402
21936,v21,13,t238,1521542760.15,8.362,1521542768.513
19988,v12,14,t247,1521542764.015,4.665,1521542768.68
23540,v31,13,t236,1521542762.183,6.556,1521542768.739
24168,v11,14,t240,1521542763.647,5.795,1521542769.442
19648,v13,14,t245,1521542765.957,4.297,1521542770.255
23800,v23,14,t244,1521542768.402,4.1,1521542772.503
19684,v22,14,t246,1521542767.64,5.194,1521542772.834
