pid_num,vm,task_num,task,setup,duration,cutting
25004,v23,0,t18,1521570154.816,4.707,1521570159.524
13520,v12,0,t14,1521570154.684,5.225,1521570159.909
26556,v22,0,t16,1521570154.69,5.445,1521570160.135
20796,v13,0,t13,1521570154.808,5.513,1521570160.321
20648,v32,0,t15,1521570154.695,5.797,1521570160.493
27660,v31,0,t12,1521570154.663,6.97,1521570161.633
4596,v11,0,t17,1521570154.391,7.954,1521570162.346
19332,v21,0,t11,1521570154.112,8.875,1521570162.987
26556,v13,1,t115,1521570160.136,4.409,1521570164.546
20648,v22,1,t110,1521570160.493,5.293,1521570165.786
13520,v12,1,t112,1521570159.909,6.138,1521570166.048
27660,v23,1,t114,1521570161.634,4.858,1521570166.493
25004,v11,1,t111,1521570159.524,7.312,1521570166.837
20796,v21,1,t113,1521570160.321,6.947,1521570167.268
4596,v31,1,t116,1521570162.346,5.607,1521570167.953
19332,v32,1,t19,1521570162.987,6.329,1521570169.317
13520,v13,2,t123,1521570166.048,4.417,1521570170.465
26556,v11,2,t119,1521570164.546,6.131,1521570170.677
20648,v12,2,t120,1521570165.786,5.65,1521570171.436
25004,v22,2,t124,1521570166.838,5.209,1521570172.047
20796,v23,2,t122,1521570167.269,4.837,1521570172.107
4596,v31,2,t121,1521570167.953,5.906,1521570173.86
19332,v32,2,t118,1521570169.318,4.764,1521570174.082
27660,v21,2,t117,1521570166.493,7.691,1521570174.185
20796,v23,3,t129,1521570172.107,4.407,1521570176.515
13520,v22,3,t128,1521570170.467,6.304,1521570176.772
26556,v12,3,t132,1521570170.677,6.617,1521570177.295
25004,v31,3,t131,1521570172.047,5.902,1521570177.949
27660,v13,3,t130,1521570174.185,4.22,1521570178.405
20648,v21,3,t125,1521570171.437,7.798,1521570179.235
19332,v32,3,t126,1521570174.082,6.165,1521570180.248
4596,v11,3,t127,1521570173.86,6.877,1521570180.737
13520,v12,4,t136,1521570176.772,5.749,1521570182.521
26556,v13,4,t139,1521570177.295,5.757,1521570183.052
20796,v11,4,t137,1521570176.515,7.843,1521570184.358
27660,v22,4,t138,1521570178.405,6.117,1521570184.523
25004,v21,4,t135,1521570177.95,6.782,1521570184.733
20648,v23,4,t140,1521570179.235,5.685,1521570184.92
4596,v32,4,t134,1521570180.737,4.774,1521570185.511
19332,v31,4,t133,1521570180.248,6.282,1521570186.531
26556,v12,5,t141,1521570183.052,5.068,1521570188.12
20796,v13,5,t144,1521570184.358,3.85,1521570188.209
20648,v23,5,t148,1521570184.92,4.136,1521570189.057
13520,v11,5,t146,1521570182.521,6.723,1521570189.244
25004,v22,5,t143,1521570184.733,5.141,1521570189.874
27660,v21,5,t145,1521570184.523,6.286,1521570190.81
19332,v32,5,t142,1521570186.533,4.488,1521570191.021
4596,v31,5,t147,1521570185.511,5.96,1521570191.472
20796,v32,6,t21,1521570188.209,5.289,1521570193.499
26556,v11,6,t149,1521570188.12,5.99,1521570194.11
25004,v13,6,t22,1521570189.874,4.41,1521570194.285
4596,v23,6,t152,1521570191.472,4.135,1521570195.608
13520,v22,6,t150,1521570189.245,6.546,1521570195.792
27660,v31,6,t23,1521570190.81,5.657,1521570196.467
20648,v21,6,t151,1521570189.057,7.48,1521570196.537
19332,v12,6,t153,1521570191.021,6.72,1521570197.742
26556,v12,7,t24,1521570194.111,4.908,1521570199.019
25004,v13,7,t26,1521570194.285,4.878,1521570199.163
20796,v11,7,t210,1521570193.499,7.634,1521570201.133
27660,v23,7,t28,1521570196.467,5.06,1521570201.528
13520,v22,7,t29,1521570195.792,5.991,1521570201.783
20648,v31,7,t25,1521570196.537,6.046,1521570202.583
4596,v21,7,t27,1521570195.608,7.527,1521570203.135
19332,v32,7,t211,1521570197.742,5.493,1521570203.236
25004,v12,8,t213,1521570199.164,5.371,1521570204.536
26556,v11,8,t218,1521570199.019,5.716,1521570204.736
20796,v13,8,t215,1521570201.133,3.966,1521570205.1
20648,v23,8,t219,1521570202.583,4.511,1521570207.095
27660,v21,8,t217,1521570201.53,5.97,1521570207.5
13520,v22,8,t212,1521570201.783,5.809,1521570207.593
19332,v32,8,t214,1521570203.236,4.973,1521570208.21
4596,v31,8,t216,1521570203.135,5.366,1521570208.502
26556,v23,9,t223,1521570204.736,5.206,1521570209.942
20648,v13,9,t227,1521570207.095,4.779,1521570211.874
25004,v31,9,t221,1521570204.536,8.02,1521570212.556
13520,v32,9,t222,1521570207.594,5.3,1521570212.894
