pid_num,vm,task_num,task,setup,duration,cutting
26236,v23,0,t17,1521581807.247,5.605,1521581812.854
27384,v13,0,t15,1521581808.601,4.341,1521581812.942
28452,v32,0,t18,1521581807.332,5.661,1521581812.994
16876,v22,0,t11,1521581807.904,5.401,1521581813.306
14292,v12,0,t16,1521581808.59,5.058,1521581813.648
26540,v11,0,t12,1521581808.388,6.312,1521581814.701
26664,v31,0,t13,1521581808.704,6.464,1521581815.168
23244,v21,0,t14,1521581808.462,8.067,1521581816.53
28452,v13,1,t113,1521581812.994,4.793,1521581817.788
27384,v12,1,t115,1521581812.943,5.369,1521581818.313
16876,v21,1,t110,1521581813.306,6.113,1521581819.419
26540,v23,1,t111,1521581814.701,4.764,1521581819.466
26236,v11,1,t112,1521581812.855,7.644,1521581820.499
14292,v22,1,t19,1521581813.648,7.076,1521581820.725
23244,v32,1,t114,1521581816.53,4.909,1521581821.439
26664,v31,1,t116,1521581815.168,6.925,1521581822.094
27384,v12,2,t123,1521581818.313,4.707,1521581823.02
28452,v11,2,t118,1521581817.789,6.023,1521581823.812
16876,v13,2,t119,1521581819.42,4.74,1521581824.161
14292,v23,2,t117,1521581820.725,4.28,1521581825.006
26540,v21,2,t122,1521581819.466,6.743,1521581826.209
26236,v22,2,t124,1521581820.499,5.868,1521581826.367
23244,v31,2,t120,1521581821.439,5.496,1521581826.936
26664,v32,2,t121,1521581822.094,5.243,1521581827.337
28452,v13,3,t129,1521581823.812,4.296,1521581828.108
27384,v32,3,t132,1521581823.021,6.509,1521581829.531
16876,v11,3,t131,1521581824.161,6.374,1521581830.535
14292,v31,3,t126,1521581825.006,6.311,1521581831.317
23244,v12,3,t128,1521581826.936,4.658,1521581831.595
26540,v22,3,t125,1521581826.209,5.692,1521581831.901
26664,v23,3,t130,1521581827.337,5.894,1521581833.232
16876,v13,4,t139,1521581830.535,4.146,1521581834.681
26236,v21,3,t127,1521581826.367,8.595,1521581834.962
28452,v11,4,t135,1521581828.108,7.737,1521581835.845
27384,v12,4,t136,1521581829.531,6.693,1521581836.225
26540,v23,4,t133,1521581831.902,4.797,1521581836.7
23244,v22,4,t134,1521581831.595,5.73,1521581837.325
16876,v32,4,t138,1521581834.681,5.255,1521581839.937
14292,v21,4,t137,1521581831.317,8.745,1521581840.063
27384,v13,5,t142,1521581836.225,4.081,1521581840.307
26664,v31,4,t140,1521581833.233,7.765,1521581840.999
26236,v11,5,t143,1521581834.962,6.178,1521581841.141
28452,v12,5,t145,1521581835.845,5.303,1521581841.149
23244,v22,5,t147,1521581837.325,5.061,1521581842.387
26540,v21,5,t141,1521581836.7,6.487,1521581843.187
16876,v23,5,t146,1521581839.937,4.235,1521581844.173
27384,v32,5,t148,1521581840.307,4.53,1521581844.837
14292,v31,5,t144,1521581840.063,5.559,1521581845.623
26236,v12,6,t154,1521581841.141,4.904,1521581846.045
28452,v22,6,t153,1521581841.15,5.824,1521581846.975
26664,v23,6,t150,1521581841.0,6.061,1521581847.061
23244,v13,6,t155,1521581842.387,4.679,1521581847.066
26540,v21,6,t151,1521581843.187,6.792,1521581849.98
16876,v32,6,t149,1521581844.173,6.441,1521581850.615
26664,v13,7,t162,1521581847.061,4.836,1521581851.898
27384,v11,6,t156,1521581844.837,7.441,1521581852.28
28452,v12,7,t157,1521581846.975,5.415,1521581852.39
14292,v31,6,t152,1521581845.623,6.964,1521581852.587
26236,v11,7,t159,1521581846.045,7.972,1521581854.018
23244,v21,7,t158,1521581847.066,7.882,1521581854.949
16876,v23,7,t161,1521581850.616,4.797,1521581855.413
26540,v22,7,t21,1521581849.982,7.334,1521581857.316
14292,v12,8,t24,1521581852.588,4.857,1521581857.446
27384,v32,7,t160,1521581852.282,5.198,1521581857.481
26664,v31,7,t163,1521581851.898,6.206,1521581858.105
26236,v13,8,t22,1521581854.018,4.115,1521581858.134
