pid_num,vm,task_num,task,setup,duration,cutting
26400,v23,0,t12,1521571342.818,4.814,1521571347.633
19296,v12,0,t14,1521571342.918,4.882,1521571347.801
27744,v32,0,t17,1521571344.21,5.84,1521571350.05
28632,v13,0,t18,1521571345.052,4.999,1521571350.051
17668,v22,0,t11,1521571343.667,7.033,1521571350.701
20412,v11,0,t15,1521571343.883,7.662,1521571351.546
23844,v31,0,t16,1521571345.13,6.514,1521571351.645
19296,v11,1,t116,1521571347.801,6.233,1521571354.034
28632,v13,1,t19,1521571350.051,4.854,1521571354.906
27744,v12,1,t111,1521571350.05,6.213,1521571356.264
26400,v21,0,t13,1521571347.633,8.642,1521571356.275
20412,v22,1,t110,1521571351.546,5.359,1521571356.905
23844,v23,1,t114,1521571351.645,5.433,1521571357.079
17668,v21,1,t115,1521571350.701,6.447,1521571357.149
19296,v31,1,t112,1521571354.034,6.676,1521571360.711
20412,v13,2,t121,1521571356.905,3.847,1521571360.753
26400,v12,2,t122,1521571356.276,4.735,1521571361.011
28632,v32,1,t113,1521571354.906,6.455,1521571361.362
17668,v22,2,t120,1521571357.149,5.001,1521571362.15
27744,v11,2,t118,1521571356.264,6.445,1521571362.71
23844,v21,2,t123,1521571357.079,6.307,1521571363.386
12180,v23,2,t119,1521571360.119,4.146,1521571364.266
20412,v32,2,t124,1521571360.753,5.013,1521571365.766
19296,v31,2,t117,1521571360.711,5.543,1521571366.254
26400,v12,3,t131,1521571361.011,5.248,1521571366.259
28632,v23,3,t130,1521571361.362,5.756,1521571367.118
17668,v31,3,t126,1521571362.15,5.388,1521571367.539
27744,v32,3,t125,1521571362.71,5.053,1521571367.763
20412,v13,3,t132,1521571365.766,4.151,1521571369.918
12180,v22,3,t129,1521571364.266,6.571,1521571370.837
23844,v11,3,t127,1521571363.386,8.408,1521571371.795
28632,v12,4,t139,1521571367.118,5.183,1521571372.302
19296,v21,3,t128,1521571366.254,6.484,1521571372.739
26400,v11,4,t134,1521571366.259,6.522,1521571372.782
17668,v13,4,t135,1521571367.54,5.409,1521571372.949
12180,v23,4,t138,1521571370.837,4.153,1521571374.99
