pid_num,vm,task_num,task,setup,duration,cutting
27056,v23,0,t13,1521586856.167,5.091,1521586861.258
27960,v12,0,t16,1521586856.79,4.946,1521586861.737
27020,v22,0,t18,1521586856.361,5.553,1521586861.914
25112,v13,0,t17,1521586856.895,5.671,1521586862.567
25524,v31,0,t15,1521586856.968,6.18,1521586863.148
27616,v32,0,t11,1521586857.12,6.56,1521586863.681
27340,v11,0,t12,1521586857.286,7.426,1521586864.713
6228,v21,0,t14,1521586856.732,8.796,1521586865.529
27020,v13,1,t112,1521586861.915,4.014,1521586865.929
27960,v12,1,t111,1521586861.737,6.387,1521586868.125
27056,v11,1,t110,1521586861.258,6.978,1521586868.236
27616,v23,1,t116,1521586863.682,4.993,1521586868.675
25112,v21,1,t113,1521586862.567,6.542,1521586869.109
25524,v22,1,t19,1521586863.148,6.518,1521586869.667
6228,v32,1,t114,1521586865.529,4.862,1521586870.392
27340,v31,1,t115,1521586864.715,6.615,1521586871.331
27056,v13,2,t117,1521586868.236,4.031,1521586872.268
27020,v11,2,t122,1521586865.931,6.373,1521586872.304
27960,v12,2,t123,1521586868.125,4.986,1521586873.111
25524,v23,2,t120,1521586869.667,4.345,1521586874.013
25112,v22,2,t121,1521586869.109,5.546,1521586874.656
27616,v21,2,t118,1521586868.675,6.015,1521586874.69
27340,v32,2,t119,1521586871.331,4.713,1521586876.044
6228,v31,2,t124,1521586870.392,6.172,1521586876.564
27960,v13,3,t129,1521586873.112,5.568,1521586878.681
27056,v12,3,t132,1521586872.268,6.65,1521586878.919
25112,v23,3,t127,1521586874.656,4.838,1521586879.495
27020,v31,3,t131,1521586872.304,8.011,1521586880.315
27616,v11,3,t125,1521586874.69,6.239,1521586880.93
27340,v22,3,t130,1521586876.045,5.32,1521586881.365
25524,v21,3,t126,1521586874.013,7.545,1521586881.558
6228,v32,3,t128,1521586876.564,6.186,1521586882.751
25112,v13,4,t140,1521586879.495,4.202,1521586883.697
27960,v11,4,t137,1521586878.681,5.691,1521586884.373
27056,v12,4,t135,1521586878.919,6.092,1521586885.011
27340,v23,4,t136,1521586881.365,4.22,1521586885.586
27616,v22,4,t134,1521586880.93,5.724,1521586886.655
27056,v13,5,t144,1521586885.011,3.903,1521586888.915
27020,v21,4,t133,1521586880.315,8.829,1521586889.145
25524,v31,4,t138,1521586881.559,7.66,1521586889.219
6228,v32,4,t139,1521586882.751,6.473,1521586889.224
27960,v12,5,t148,1521586884.373,5.347,1521586889.721
25112,v11,5,t141,1521586883.697,6.103,1521586889.801
27616,v22,5,t145,1521586886.655,5.164,1521586891.819
27340,v21,5,t142,1521586885.586,6.388,1521586891.974
27056,v23,5,t143,1521586888.915,4.285,1521586893.2
25524,v32,5,t147,1521586889.219,4.448,1521586893.667
25112,v13,6,t151,1521586889.801,5.515,1521586895.316
27020,v31,5,t146,1521586889.145,6.461,1521586895.607
27960,v32,6,t152,1521586889.721,6.193,1521586895.914
